tick	event	player	target
572	heartbeat	-	-
573	heartbeat	-	-
574	heartbeat	-	-
575	heartbeat	-	-
576	heartbeat	-	-
577	heartbeat	-	-
578	heartbeat	-	-
579	heartbeat	-	-
580	heartbeat	-	-
581	heartbeat	-	-
582	heartbeat	-	-
583	heartbeat	-	-
584	heartbeat	-	-
585	heartbeat	-	-
586	heartbeat	-	-
587	heartbeat	-	-
588	heartbeat	-	-
589	heartbeat	-	-
590	heartbeat	-	-
591	heartbeat	-	-
592	heartbeat	-	-
593	heartbeat	-	-
594	heartbeat	-	-
595	heartbeat	-	-
596	heartbeat	-	-
597	heartbeat	-	-
598	heartbeat	-	-
599	heartbeat	-	-
600	heartbeat	-	-
601	heartbeat	-	-
602	heartbeat	-	-
603	heartbeat	-	-
604	heartbeat	-	-
605	heartbeat	-	-
606	heartbeat	-	-
607	heartbeat	-	-
608	heartbeat	-	-
609	heartbeat	-	-
610	heartbeat	-	-
611	heartbeat	-	-
612	heartbeat	-	-
613	heartbeat	-	-
614	heartbeat	-	-
615	heartbeat	-	-
616	heartbeat	-	-
617	heartbeat	-	-
618	heartbeat	-	-
619	heartbeat	-	-
620	heartbeat	-	-
621	heartbeat	-	-
622	heartbeat	-	-
623	heartbeat	-	-
624	heartbeat	-	-
625	heartbeat	-	-
626	heartbeat	-	-
627	heartbeat	-	-
628	heartbeat	-	-
629	heartbeat	-	-
630	heartbeat	-	-
631	heartbeat	-	-
631	pass	player=2	target=(488.821,128.035)
632	heartbeat	-	-
633	heartbeat	-	-
634	heartbeat	-	-
634	pass	player=2	target=(495.105,129.607)
635	heartbeat	-	-
635	pass	player=2	target=(499.093,129.292)
636	heartbeat	-	-
636	pass	player=2	target=(503.081,128.987)
637	heartbeat	-	-
637	pass	player=2	target=(507.067,128.651)
638	heartbeat	-	-
638	pass	player=2	target=(511.049,128.277)
639	heartbeat	-	-
639	pass	player=2	target=(515.029,127.876)
640	heartbeat	-	-
640	pass	player=2	target=(519.010,127.487)
641	heartbeat	-	-
641	pass	player=2	target=(522.984,127.034)
642	heartbeat	-	-
642	pass	player=2	target=(526.961,126.604)
643	heartbeat	-	-
643	pass	player=2	target=(530.930,126.102)
644	heartbeat	-	-
644	pass	player=2	target=(534.900,125.618)
645	heartbeat	-	-
645	pass	player=2	target=(538.869,125.121)
646	heartbeat	-	-
646	pass	player=2	target=(542.839,124.634)
647	heartbeat	-	-
647	pass	player=2	target=(546.811,124.155)
648	heartbeat	-	-
648	pass	player=2	target=(550.785,123.699)
649	heartbeat	-	-
649	pass	player=2	target=(554.754,123.207)
650	heartbeat	-	-
650	pass	player=2	target=(558.716,122.653)
651	heartbeat	-	-
651	pass	player=2	target=(562.668,122.038)
652	heartbeat	-	-
652	pass	player=2	target=(566.597,121.289)
653	heartbeat	-	-
653	pass	player=2	target=(570.558,120.731)
654	heartbeat	-	-
654	pass	player=2	target=(574.508,120.100)
655	heartbeat	-	-
655	pass	player=2	target=(579.165,479.011)
656	heartbeat	-	-
656	pass	player=2	target=(578.437,481.017)
657	heartbeat	-	-
657	pass	player=2	target=(576.899,119.426)
658	heartbeat	-	-
658	pass	player=2	target=(579.785,117.692)
659	heartbeat	-	-
659	pass	player=2	target=(575.971,118.898)
660	heartbeat	-	-
660	pass	player=2	target=(574.176,480.961)
661	heartbeat	-	-
661	pass	player=2	target=(574.649,121.112)
662	heartbeat	-	-
662	pass	player=2	target=(573.554,117.265)
663	heartbeat	-	-
663	pass	player=2	target=(575.331,120.848)
664	heartbeat	-	-
664	pass	player=2	target=(572.368,118.161)
665	heartbeat	-	-
665	pass	player=2	target=(576.065,478.691)
666	heartbeat	-	-
666	pass	player=2	target=(572.199,479.719)
667	heartbeat	-	-
667	pass	player=2	target=(571.920,122.731)
668	heartbeat	-	-
668	pass	player=2	target=(571.666,476.317)
669	heartbeat	-	-
669	pass	player=2	target=(569.992,479.950)
670	heartbeat	-	-
670	pass	player=2	target=(570.052,478.584)
671	heartbeat	-	-
671	pass	player=2	target=(567.061,481.241)
672	heartbeat	-	-
672	pass	player=2	target=(569.025,119.904)
673	heartbeat	-	-
673	pass	player=2	target=(567.236,116.326)
674	heartbeat	-	-
674	pass	player=2	target=(567.340,120.325)
675	heartbeat	-	-
675	pass	player=2	target=(565.418,116.817)
676	heartbeat	-	-
676	pass	player=2	target=(563.636,118.982)
677	heartbeat	-	-
677	pass	player=2	target=(564.676,115.119)
678	heartbeat	-	-
678	pass	player=2	target=(564.561,119.118)
679	heartbeat	-	-
679	pass	player=2	target=(564.995,116.052)
680	heartbeat	-	-
680	pass	player=2	target=(562.977,119.506)
681	heartbeat	-	-
681	pass	player=2	target=(561.239,115.903)
682	heartbeat	-	-
682	pass	player=2	target=(560.909,119.889)
683	heartbeat	-	-
683	pass	player=2	target=(559.888,116.022)
684	heartbeat	-	-
684	pass	player=2	target=(558.275,119.682)
685	heartbeat	-	-
685	pass	player=2	target=(559.320,115.821)
686	heartbeat	-	-
686	pass	player=2	target=(556.543,118.700)
687	heartbeat	-	-
687	pass	player=2	target=(558.081,115.007)
688	heartbeat	-	-
688	pass	player=2	target=(555.844,118.323)
689	heartbeat	-	-
689	pass	player=2	target=(553.980,115.547)
690	heartbeat	-	-
690	pass	player=2	target=(553.552,119.524)
691	heartbeat	-	-
691	pass	player=2	target=(551.924,115.870)
692	heartbeat	-	-
692	pass	player=2	target=(553.692,119.459)
693	heartbeat	-	-
693	pass	player=2	target=(551.682,116.000)
694	heartbeat	-	-
694	pass	player=2	target=(549.814,117.860)
695	heartbeat	-	-
695	pass	player=2	target=(551.113,114.077)
696	heartbeat	-	-
696	pass	player=2	target=(548.347,116.967)
697	heartbeat	-	-
697	pass	player=2	target=(550.020,113.334)
698	heartbeat	-	-
698	pass	player=2	target=(547.729,116.612)
699	heartbeat	-	-
699	pass	player=2	target=(549.197,112.891)
700	heartbeat	-	-
700	pass	player=2	target=(547.443,116.486)
701	heartbeat	-	-
701	pass	player=2	target=(549.021,112.811)
702	heartbeat	-	-
702	pass	player=2	target=(546.371,115.807)
703	heartbeat	-	-
703	pass	player=2	target=(548.965,112.762)
704	heartbeat	-	-
704	pass	player=2	target=(549.505,116.726)
705	heartbeat	-	-
705	pass	player=2	target=(546.842,113.740)
706	heartbeat	-	-
706	pass	player=2	target=(549.612,110.915)
707	heartbeat	-	-
707	pass	player=2	target=(546.270,113.113)
708	heartbeat	-	-
708	pass	player=2	target=(544.912,109.351)
709	heartbeat	-	-
709	pass	player=2	target=(547.369,112.508)
710	heartbeat	-	-
710	pass	player=2	target=(544.234,110.023)
711	heartbeat	-	-
711	pass	player=2	target=(547.088,112.826)
712	heartbeat	-	-
712	pass	player=2	target=(543.896,110.415)
713	heartbeat	-	-
713	pass	player=2	target=(547.780,109.460)
714	heartbeat	-	-
714	pass	player=2	target=(543.805,109.010)
715	heartbeat	-	-
715	pass	player=2	target=(543.822,107.764)
716	heartbeat	-	-
716	pass	player=2	target=(540.352,109.258)
717	heartbeat	-	-
717	pass	player=2	target=(543.538,106.840)
718	heartbeat	-	-
718	pass	player=2	target=(539.766,108.171)
719	heartbeat	-	-
719	pass	player=2	target=(543.253,106.212)
720	heartbeat	-	-
720	pass	player=2	target=(539.438,107.412)
721	heartbeat	-	-
721	pass	player=2	target=(540.697,103.650)
722	heartbeat	-	-
722	pass	player=2	target=(540.759,107.650)
723	heartbeat	-	-
723	pass	player=2	target=(540.569,103.654)
724	heartbeat	-	-
724	pass	player=2	target=(539.122,107.383)
725	heartbeat	-	-
725	pass	player=2	target=(540.129,103.512)
726	heartbeat	-	-
726	pass	player=2	target=(537.361,106.400)
727	heartbeat	-	-
727	pass	player=2	target=(537.807,102.425)
728	heartbeat	-	-
728	pass	player=2	target=(535.864,105.921)
729	heartbeat	-	-
729	pass	player=2	target=(535.866,101.921)
730	heartbeat	-	-
730	pass	player=2	target=(533.694,104.007)
731	heartbeat	-	-
731	pass	player=2	target=(536.159,100.856)
732	heartbeat	-	-
732	pass	player=2	target=(532.713,102.888)
733	heartbeat	-	-
733	pass	player=2	target=(535.321,99.854)
734	heartbeat	-	-
734	pass	player=2	target=(531.744,101.645)
735	heartbeat	-	-
735	pass	player=2	target=(532.528,97.722)
736	heartbeat	-	-
736	pass	player=2	target=(531.425,101.567)
737	heartbeat	-	-
737	pass	player=2	target=(531.694,97.576)
738	heartbeat	-	-
738	pass	player=2	target=(530.286,101.320)
739	heartbeat	-	-
739	pass	player=2	target=(529.678,97.367)
740	heartbeat	-	-
740	pass	player=2	target=(528.912,101.292)
741	heartbeat	-	-
741	pass	player=2	target=(527.580,97.521)
742	heartbeat	-	-
742	pass	player=2	target=(527.140,101.496)
743	heartbeat	-	-
743	pass	player=2	target=(525.761,97.742)
744	heartbeat	-	-
744	pass	player=2	target=(525.671,101.177)
745	heartbeat	-	-
745	pass	player=2	target=(525.278,97.196)
746	heartbeat	-	-
746	pass	player=2	target=(523.403,97.681)
747	heartbeat	-	-
747	pass	player=2	target=(527.381,98.095)
748	heartbeat	-	-
748	pass	player=2	target=(523.671,96.601)
749	heartbeat	-	-
749	pass	player=2	target=(526.346,99.356)
750	heartbeat	-	-
750	pass	player=2	target=(523.865,96.218)
751	heartbeat	-	-
751	pass	player=2	target=(523.041,98.786)
752	heartbeat	-	-
752	pass	player=2	target=(524.221,455.742)
753	heartbeat	-	-
753	pass	player=2	target=(524.199,459.742)
754	heartbeat	-	-
754	pass	player=2	target=(524.251,455.743)
755	heartbeat	-	-
755	pass	player=2	target=(523.813,98.863)
756	heartbeat	-	-
756	pass	player=2	target=(521.830,95.389)
757	heartbeat	-	-
757	pass	player=2	target=(520.863,456.941)
758	heartbeat	-	-
758	pass	player=2	target=(524.188,94.024)
759	heartbeat	-	-
759	pass	player=2	target=(521.110,96.578)
760	heartbeat	-	-
760	pass	player=2	target=(523.703,93.532)
761	heartbeat	-	-
761	pass	player=2	target=(520.417,95.814)
762	heartbeat	-	-
762	pass	player=2	target=(523.403,95.999)
763	heartbeat	-	-
763	pass	player=2	target=(519.411,95.755)
764	heartbeat	-	-
764	pass	player=2	target=(522.170,456.288)
765	heartbeat	-	-
765	pass	player=2	target=(519.655,94.740)
766	heartbeat	-	-
766	pass	player=2	target=(521.047,97.786)
767	heartbeat	-	-
767	pass	player=2	target=(518.816,94.466)
768	heartbeat	-	-
768	pass	player=2	target=(517.610,98.280)
769	heartbeat	-	-
769	pass	player=2	target=(517.165,94.305)
770	heartbeat	-	-
770	pass	player=2	target=(517.784,98.257)
771	heartbeat	-	-
771	pass	player=2	target=(516.100,94.628)
772	heartbeat	-	-
772	pass	player=2	target=(517.217,98.469)
773	heartbeat	-	-
773	pass	player=2	target=(515.294,94.962)
774	heartbeat	-	-
774	pass	player=2	target=(513.278,97.000)
775	heartbeat	-	-
775	pass	player=2	target=(515.948,94.021)
776	heartbeat	-	-
776	pass	player=2	target=(513.418,456.515)
777	heartbeat	-	-
777	pass	player=2	target=(516.635,94.421)
778	heartbeat	-	-
778	pass	player=2	target=(513.146,96.377)
779	heartbeat	-	-
779	pass	player=2	target=(513.394,93.229)
780	heartbeat	-	-
780	pass	player=2	target=(513.191,97.224)
781	heartbeat	-	-
781	pass	player=2	target=(510.419,94.341)
782	heartbeat	-	-
782	pass	player=2	target=(512.404,94.112)
783	heartbeat	-	-
783	pass	player=2	target=(508.405,94.153)
784	heartbeat	-	-
784	pass	player=2	target=(510.453,94.219)
785	heartbeat	-	-
785	pass	player=2	target=(506.593,93.168)
786	heartbeat	-	-
786	pass	player=2	target=(509.444,93.262)
787	heartbeat	-	-
787	pass	player=2	target=(505.449,93.052)
788	heartbeat	-	-
788	pass	player=2	target=(508.017,89.985)
789	heartbeat	-	-
789	pass	player=2	target=(504.718,92.247)
790	heartbeat	-	-
790	pass	player=2	target=(504.855,88.249)
791	heartbeat	-	-
791	pass	player=2	target=(504.438,92.227)
792	heartbeat	-	-
792	pass	player=2	target=(503.380,88.370)
793	heartbeat	-	-
793	pass	player=2	target=(504.935,92.055)
794	heartbeat	-	-
794	pass	player=2	target=(502.406,88.956)
795	heartbeat	-	-
795	pass	player=2	target=(505.652,91.294)
796	heartbeat	-	-
796	pass	player=2	target=(501.660,91.034)
797	heartbeat	-	-
797	pass	player=2	target=(502.176,87.067)
798	heartbeat	-	-
798	pass	player=2	target=(501.719,91.041)
799	heartbeat	-	-
799	pass	player=2	target=(502.182,87.068)
800	heartbeat	-	-
800	pass	player=2	target=(500.029,90.439)
801	heartbeat	-	-
801	pass	player=2	target=(500.052,86.439)
802	heartbeat	-	-
802	pass	player=2	target=(501.065,90.309)
803	heartbeat	-	-
803	pass	player=2	target=(499.522,86.618)
804	heartbeat	-	-
804	pass	player=2	target=(496.877,88.044)
805	heartbeat	-	-
805	pass	player=2	target=(499.871,85.392)
806	heartbeat	-	-
806	pass	player=2	target=(495.984,86.337)
807	heartbeat	-	-
807	pass	player=2	target=(499.976,86.586)
808	heartbeat	-	-
808	pass	player=2	target=(495.979,86.742)
809	heartbeat	-	-
809	pass	player=2	target=(499.852,85.742)
810	heartbeat	-	-
810	pass	player=2	target=(496.024,84.581)
811	heartbeat	-	-
811	pass	player=2	target=(499.917,85.501)
812	heartbeat	-	-
812	pass	player=2	target=(495.373,443.044)
813	heartbeat	-	-
813	pass	player=2	target=(499.778,85.027)
814	heartbeat	-	-
814	pass	player=2	target=(495.792,84.697)
815	heartbeat	-	-
815	pass	player=2	target=(493.302,83.329)
816	heartbeat	-	-
816	pass	player=2	target=(496.247,86.035)
817	heartbeat	-	-
817	pass	player=2	target=(493.214,83.427)
818	heartbeat	-	-
818	pass	player=2	target=(494.188,86.642)
819	heartbeat	-	-
819	pass	player=2	target=(492.743,82.912)
820	heartbeat	-	-
820	pass	player=2	target=(495.736,85.565)
821	heartbeat	-	-
821	pass	player=2	target=(492.155,83.783)
822	heartbeat	-	-
822	pass	player=2	target=(493.018,87.688)
823	heartbeat	-	-
823	pass	player=2	target=(492.518,83.720)
824	heartbeat	-	-
824	pass	player=2	target=(493.582,81.798)
825	heartbeat	-	-
825	pass	player=2	target=(490.338,84.138)
826	heartbeat	-	-
826	pass	player=2	target=(492.835,82.337)
827	heartbeat	-	-
827	pass	player=2	target=(489.115,83.806)
828	heartbeat	-	-
828	pass	player=2	target=(492.283,82.752)
829	heartbeat	-	-
829	pass	player=2	target=(488.414,83.769)
830	heartbeat	-	-
830	pass	player=2	target=(486.733,86.340)
831	heartbeat	-	-
831	pass	player=2	target=(487.229,82.371)
832	heartbeat	-	-
832	pass	player=2	target=(485.273,81.139)
833	heartbeat	-	-
833	pass	player=2	target=(485.501,85.133)
834	heartbeat	-	-
834	pass	player=2	target=(485.023,81.162)
835	heartbeat	-	-
835	pass	player=2	target=(481.779,83.371)
836	heartbeat	-	-
836	pass	player=2	target=(484.353,80.308)
837	heartbeat	-	-
837	pass	player=2	target=(480.646,81.812)
838	heartbeat	-	-
838	pass	player=2	target=(483.947,79.553)
839	heartbeat	-	-
839	pass	player=2	target=(479.958,79.848)
840	heartbeat	-	-
840	pass	player=2	target=(483.852,78.932)
841	heartbeat	-	-
841	pass	player=2	target=(480.492,81.103)
842	heartbeat	-	-
842	pass	player=2	target=(483.836,78.907)
843	heartbeat	-	-
843	pass	player=2	target=(480.221,80.620)
844	heartbeat	-	-
844	pass	player=2	target=(480.637,76.642)
845	heartbeat	-	-
845	pass	player=2	target=(480.243,80.623)
846	heartbeat	-	-
846	pass	player=2	target=(480.660,437.944)
847	heartbeat	-	-
847	pass	player=2	target=(480.947,440.253)
848	heartbeat	-	-
848	pass	player=2	target=(480.400,76.664)
849	heartbeat	-	-
849	pass	player=2	target=(478.654,80.264)
850	heartbeat	-	-
850	pass	player=2	target=(475.530,77.765)
851	heartbeat	-	-
851	pass	player=2	target=(477.780,81.072)
852	heartbeat	-	-
852	pass	player=2	target=(475.725,77.641)
853	heartbeat	-	-
853	pass	player=2	target=(477.072,81.407)
854	heartbeat	-	-
854	pass	player=2	target=(474.717,78.174)
855	heartbeat	-	-
855	pass	player=2	target=(476.343,77.741)
856	heartbeat	-	-
856	pass	player=2	target=(472.343,77.771)
857	heartbeat	-	-
857	pass	player=2	target=(476.200,76.710)
858	heartbeat	-	-
858	pass	player=2	target=(472.638,78.530)
859	heartbeat	-	-
859	pass	player=2	target=(475.654,75.902)
860	heartbeat	-	-
860	pass	player=2	target=(472.334,78.134)
861	heartbeat	-	-
861	pass	player=2	target=(474.158,74.702)
862	heartbeat	-	-
862	pass	player=2	target=(471.691,77.850)
863	heartbeat	-	-
863	pass	player=2	target=(474.034,436.362)
864	heartbeat	-	-
864	pass	player=2	target=(470.577,78.376)
865	heartbeat	-	-
865	pass	player=2	target=(474.351,436.871)
866	heartbeat	-	-
866	pass	player=2	target=(470.505,77.136)
867	heartbeat	-	-
867	pass	player=2	target=(474.046,435.855)
868	heartbeat	-	-
868	pass	player=2	target=(470.637,77.705)
869	heartbeat	-	-
869	pass	player=2	target=(472.347,76.892)
870	heartbeat	-	-
870	pass	player=2	target=(468.420,77.652)
871	heartbeat	-	-
871	pass	player=2	target=(472.334,78.477)
872	heartbeat	-	-
872	pass	player=2	target=(468.758,76.685)
873	heartbeat	-	-
873	pass	player=2	target=(466.461,79.959)
874	heartbeat	-	-
874	pass	player=2	target=(467.727,76.165)
875	heartbeat	-	-
875	pass	player=2	target=(464.387,78.365)
876	heartbeat	-	-
876	pass	player=2	target=(467.723,76.159)
877	heartbeat	-	-
877	pass	player=2	target=(464.054,77.753)
878	heartbeat	-	-
878	pass	player=2	target=(466.014,74.266)
879	heartbeat	-	-
879	pass	player=2	target=(462.408,75.996)
880	heartbeat	-	-
880	pass	player=2	target=(464.092,74.045)
881	heartbeat	-	-
881	pass	player=2	target=(460.363,75.492)
882	heartbeat	-	-
882	pass	player=2	target=(463.659,73.227)
883	heartbeat	-	-
883	pass	player=2	target=(459.998,74.838)
884	heartbeat	-	-
884	pass	player=2	target=(459.531,72.466)
885	heartbeat	-	-
885	pass	player=2	target=(458.510,76.334)
886	heartbeat	-	-
886	pass	player=2	target=(457.842,72.390)
887	heartbeat	-	-
887	pass	player=2	target=(455.992,75.936)
888	heartbeat	-	-
888	pass	player=2	target=(456.101,71.938)
889	heartbeat	-	-
889	pass	player=2	target=(453.881,75.265)
890	heartbeat	-	-
890	pass	player=2	target=(455.093,71.453)
891	heartbeat	-	-
891	pass	player=2	target=(452.355,74.369)
892	heartbeat	-	-
892	pass	player=2	target=(451.877,70.398)
893	heartbeat	-	-
893	pass	player=2	target=(450.293,74.071)
894	heartbeat	-	-
894	pass	player=2	target=(447.928,70.845)
895	heartbeat	-	-
895	pass	player=2	target=(447.013,74.739)
896	heartbeat	-	-
896	pass	player=2	target=(445.825,70.920)
897	heartbeat	-	-
897	pass	player=2	target=(443.349,74.061)
898	heartbeat	-	-
898	pass	player=2	target=(442.941,70.082)
899	heartbeat	-	-
899	pass	player=2	target=(440.720,73.408)
900	heartbeat	-	-
900	pass	player=2	target=(438.841,69.877)
901	heartbeat	-	-
901	pass	player=2	target=(437.432,73.621)
902	heartbeat	-	-
902	pass	player=2	target=(434.971,70.468)
903	heartbeat	-	-
903	pass	player=2	target=(431.963,73.104)
904	heartbeat	-	-
904	pass	player=2	target=(432.124,69.107)
905	heartbeat	-	-
905	pass	player=2	target=(428.660,71.108)
906	heartbeat	-	-
906	pass	player=2	target=(425.182,69.132)
907	heartbeat	-	-
907	pass	player=2	target=(425.597,72.574)
908	heartbeat	-	-
908	pass	player=2	target=(423.206,69.367)
909	heartbeat	-	-
909	pass	player=2	target=(419.415,68.091)
910	heartbeat	-	-
910	pass	player=2	target=(419.301,67.600)
911	heartbeat	-	-
911	pass	player=2	target=(415.396,66.735)
912	heartbeat	-	-
913	heartbeat	-	-
913	pass	player=2	target=(412.619,64.992)
914	heartbeat	-	-
914	pass	player=2	target=(416.618,64.957)
915	heartbeat	-	-
915	pass	player=2	target=(413.109,63.038)
916	heartbeat	-	-
916	pass	player=2	target=(411.019,59.627)
917	heartbeat	-	-
917	pass	player=2	target=(411.432,63.022)
918	heartbeat	-	-
918	pass	player=2	target=(410.014,59.282)
919	heartbeat	-	-
919	pass	player=2	target=(407.674,56.038)
920	heartbeat	-	-
920	pass	player=2	target=(411.186,54.124)
921	heartbeat	-	-
921	pass	player=2	target=(407.224,53.572)
922	heartbeat	-	-
922	pass	player=2	target=(404.148,51.016)
923	heartbeat	-	-
923	pass	player=2	target=(407.730,52.795)
924	heartbeat	-	-
924	pass	player=2	target=(405.728,49.332)
925	heartbeat	-	-
925	pass	player=2	target=(401.799,48.584)
926	heartbeat	-	-
926	pass	player=2	target=(405.528,47.136)
927	heartbeat	-	-
927	pass	player=2	target=(401.535,46.887)
928	heartbeat	-	-
928	pass	player=2	target=(403.663,44.206)
929	heartbeat	-	-
929	pass	player=2	target=(399.879,45.504)
930	heartbeat	-	-
930	pass	player=2	target=(399.366,41.537)
931	heartbeat	-	-
931	pass	player=2	target=(399.581,45.531)
932	heartbeat	-	-
932	pass	player=2	target=(397.718,41.992)
933	heartbeat	-	-
933	pass	player=2	target=(394.468,42.427)
934	heartbeat	-	-
934	pass	player=2	target=(397.101,39.415)
935	heartbeat	-	-
935	pass	player=2	target=(393.397,40.925)
936	heartbeat	-	-
936	pass	player=2	target=(394.896,37.217)
937	heartbeat	-	-
937	pass	player=2	target=(392.424,40.361)
938	heartbeat	-	-
938	pass	player=2	target=(390.883,36.670)
939	heartbeat	-	-
939	pass	player=2	target=(389.601,40.459)
940	heartbeat	-	-
940	pass	player=2	target=(389.861,36.467)
941	heartbeat	-	-
941	pass	player=2	target=(386.314,38.317)
942	heartbeat	-	-
942	pass	player=2	target=(385.820,37.746)
943	heartbeat	-	-
943	pass	player=2	target=(384.422,35.834)
944	heartbeat	-	-
944	pass	player=2	target=(387.989,36.384)
945	heartbeat	-	-
945	pass	player=2	target=(384.177,35.172)
946	heartbeat	-	-
946	pass	player=2	target=(380.507,36.761)
947	heartbeat	-	-
947	pass	player=2	target=(380.997,32.791)
948	heartbeat	-	-
948	pass	player=2	target=(379.075,36.299)
949	heartbeat	-	-
949	pass	player=2	target=(378.592,32.329)
950	heartbeat	-	-
950	pass	player=2	target=(378.318,36.113)
951	heartbeat	-	-
951	pass	player=2	target=(376.812,32.408)
952	heartbeat	-	-
952	pass	player=2	target=(375.348,32.053)
953	heartbeat	-	-
953	pass	player=2	target=(374.090,31.302)
954	heartbeat	-	-
954	pass	player=2	target=(370.824,33.337)
955	heartbeat	-	-
955	pass	player=2	target=(372.283,29.612)
956	heartbeat	-	-
